/userhome/Datasets/kinetics-dataset/k400/val/--yCUKj4Oq4_000018_000028.mp4,59
/userhome/Datasets/kinetics-dataset/k400/val/-0-s1eu4sF4_000031_000041.mp4,197
/userhome/Datasets/kinetics-dataset/k400/val/-02UO1KSdZ0_000025_000035.mp4,74
/userhome/Datasets/kinetics-dataset/k400/val/-081qTv9fXc_000216_000226.mp4,387
/userhome/Datasets/kinetics-dataset/k400/val/-09lBxmFoWE_000030_000040.mp4,134
/userhome/Datasets/kinetics-dataset/k400/val/-0CNBzthkZ4_000004_000014.mp4,36
/userhome/Datasets/kinetics-dataset/k400/val/-0COMyPvkHU_000061_000071.mp4,139
/userhome/Datasets/kinetics-dataset/k400/val/-0Eu83ggVq4_000235_000245.mp4,292
/userhome/Datasets/kinetics-dataset/k400/val/-0IErS_cisg_000017_000027.mp4,192
/userhome/Datasets/kinetics-dataset/k400/val/-0IEt9-NeV4_000637_000647.mp4,282
/userhome/Datasets/kinetics-dataset/k400/val/-0L4fgr5GE0_000001_000011.mp4,199
/userhome/Datasets/kinetics-dataset/k400/val/-0L4z8D2eGs_000043_000053.mp4,18
/userhome/Datasets/kinetics-dataset/k400/val/-0Li7rc78jQ_000128_000138.mp4,199
/userhome/Datasets/kinetics-dataset/k400/val/-0ML-FXomBw_000001_000011.mp4,240
/userhome/Datasets/kinetics-dataset/k400/val/-0Mfuocujdg_000000_000010.mp4,68
/userhome/Datasets/kinetics-dataset/k400/val/-0N5cgaMCfY_000316_000326.mp4,163
/userhome/Datasets/kinetics-dataset/k400/val/-0NOgzGpSEY_000003_000013.mp4,77
/userhome/Datasets/kinetics-dataset/k400/val/-0NQHRndkPI_000004_000014.mp4,242
/userhome/Datasets/kinetics-dataset/k400/val/-0OK3nbLKgM_000012_000022.mp4,10
/userhome/Datasets/kinetics-dataset/k400/val/-0WZKTu0xNk_000112_000122.mp4,394
/userhome/Datasets/kinetics-dataset/k400/val/-0byZyStAYQ_000054_000064.mp4,370
/userhome/Datasets/kinetics-dataset/k400/val/-0cS8MCIJZY_000006_000016.mp4,231
/userhome/Datasets/kinetics-dataset/k400/val/-0dYbFhZsGU_000237_000247.mp4,355
/userhome/Datasets/kinetics-dataset/k400/val/-0eUJLYCmbs_000001_000011.mp4,188
/userhome/Datasets/kinetics-dataset/k400/val/-0edhdVNyYk_000047_000057.mp4,73
/userhome/Datasets/kinetics-dataset/k400/val/-0ew-c0w7uc_000002_000012.mp4,122
/userhome/Datasets/kinetics-dataset/k400/val/-0lfUaTIAEs_000004_000014.mp4,152
/userhome/Datasets/kinetics-dataset/k400/val/-0o2B1AEdoQ_000007_000017.mp4,64
/userhome/Datasets/kinetics-dataset/k400/val/-0r6NmrdKCU_000043_000053.mp4,191
/userhome/Datasets/kinetics-dataset/k400/val/-0vBGWkPoq4_000031_000041.mp4,49
/userhome/Datasets/kinetics-dataset/k400/val/-0vzKnJrPQs_000096_000106.mp4,316
/userhome/Datasets/kinetics-dataset/k400/val/-0yP0wBW_uQ_000003_000013.mp4,45
/userhome/Datasets/kinetics-dataset/k400/val/-0y_lDefNlc_000140_000150.mp4,62
/userhome/Datasets/kinetics-dataset/k400/val/-1-_dKO7AHo_000193_000203.mp4,292
/userhome/Datasets/kinetics-dataset/k400/val/-10xhPhBo0k_000498_000508.mp4,6
/userhome/Datasets/kinetics-dataset/k400/val/-12y8XXUDOA_000164_000174.mp4,362
/userhome/Datasets/kinetics-dataset/k400/val/-15OAjLm520_000006_000016.mp4,341
/userhome/Datasets/kinetics-dataset/k400/val/-15UpGVyV4w_000001_000011.mp4,124
/userhome/Datasets/kinetics-dataset/k400/val/-16TZQLfXUc_000060_000070.mp4,285
/userhome/Datasets/kinetics-dataset/k400/val/-18X6h92xpw_000024_000034.mp4,17
/userhome/Datasets/kinetics-dataset/k400/val/-1AV2VguEDw_000136_000146.mp4,344
/userhome/Datasets/kinetics-dataset/k400/val/-1DARulHLgw_000007_000017.mp4,305
/userhome/Datasets/kinetics-dataset/k400/val/-1DQLnNEH8g_000003_000013.mp4,10
/userhome/Datasets/kinetics-dataset/k400/val/-1FlCGo8M4E_000574_000584.mp4,365
/userhome/Datasets/kinetics-dataset/k400/val/-1Gh2yyYY7M_000019_000029.mp4,204
/userhome/Datasets/kinetics-dataset/k400/val/-1GsilN0qjU_000025_000035.mp4,51
/userhome/Datasets/kinetics-dataset/k400/val/-1HDL5IqExA_000018_000028.mp4,381
/userhome/Datasets/kinetics-dataset/k400/val/-1Hub6Ps_cc_000047_000057.mp4,382
/userhome/Datasets/kinetics-dataset/k400/val/-1KtlEOx78I_000009_000019.mp4,85
/userhome/Datasets/kinetics-dataset/k400/val/-1QTRLQSzhQ_000145_000155.mp4,237
/userhome/Datasets/kinetics-dataset/k400/val/-1RpglW_MLA_000020_000030.mp4,27
/userhome/Datasets/kinetics-dataset/k400/val/-1Te0BM0oU8_000000_000010.mp4,79
/userhome/Datasets/kinetics-dataset/k400/val/-1XzFG0hqAI_000001_000011.mp4,89
/userhome/Datasets/kinetics-dataset/k400/val/-1fippPF1oI_000002_000012.mp4,320
/userhome/Datasets/kinetics-dataset/k400/val/-1iWWmJmwzI_000048_000058.mp4,50
/userhome/Datasets/kinetics-dataset/k400/val/-1nK1bPQYEc_000149_000159.mp4,292
/userhome/Datasets/kinetics-dataset/k400/val/-1qwHuGXhuo_000016_000026.mp4,178
/userhome/Datasets/kinetics-dataset/k400/val/-1th54-55Xc_000016_000026.mp4,366
/userhome/Datasets/kinetics-dataset/k400/val/-1vQEXONh3Y_000723_000733.mp4,111
/userhome/Datasets/kinetics-dataset/k400/val/-1xDshoKGiw_000168_000178.mp4,280
/userhome/Datasets/kinetics-dataset/k400/val/-23ykna85DI_000174_000184.mp4,223
/userhome/Datasets/kinetics-dataset/k400/val/-2C-yeMmge0_000003_000013.mp4,295
/userhome/Datasets/kinetics-dataset/k400/val/-2FbowxhzfQ_000067_000077.mp4,301
/userhome/Datasets/kinetics-dataset/k400/val/-2Fv5u2YO5s_000090_000100.mp4,197
/userhome/Datasets/kinetics-dataset/k400/val/-2GJPqAglxU_000862_000872.mp4,335
/userhome/Datasets/kinetics-dataset/k400/val/-2HFZjPOCMk_000232_000242.mp4,69
/userhome/Datasets/kinetics-dataset/k400/val/-2JgjPsy4Eo_000077_000087.mp4,18
/userhome/Datasets/kinetics-dataset/k400/val/-2KHLx4pKbc_000131_000141.mp4,321
/userhome/Datasets/kinetics-dataset/k400/val/-2VKVjgNuE0_000000_000010.mp4,334
/userhome/Datasets/kinetics-dataset/k400/val/-2_KimSsCJ8_000015_000025.mp4,181
/userhome/Datasets/kinetics-dataset/k400/val/-2csq_1UhMQ_000002_000012.mp4,172
/userhome/Datasets/kinetics-dataset/k400/val/-2eq0citAJg_000018_000028.mp4,47
/userhome/Datasets/kinetics-dataset/k400/val/-2jAdijiM14_000044_000054.mp4,219
/userhome/Datasets/kinetics-dataset/k400/val/-2kJpg1NIzM_000003_000013.mp4,114
/userhome/Datasets/kinetics-dataset/k400/val/-2vSka0wXKY_000066_000076.mp4,287
/userhome/Datasets/kinetics-dataset/k400/val/-2vdj0y_rI4_000055_000065.mp4,74
/userhome/Datasets/kinetics-dataset/k400/val/-2yTc7WxGMM_000034_000044.mp4,47
/userhome/Datasets/kinetics-dataset/k400/val/-2zDnjMmI5U_000477_000487.mp4,298
/userhome/Datasets/kinetics-dataset/k400/val/-344DMDbxtw_000019_000029.mp4,301
/userhome/Datasets/kinetics-dataset/k400/val/-3Ck7V6iqPk_000008_000018.mp4,19
/userhome/Datasets/kinetics-dataset/k400/val/-3D9cHBM4bo_000027_000037.mp4,316
/userhome/Datasets/kinetics-dataset/k400/val/-3FihEVl-R8_000026_000036.mp4,283
/userhome/Datasets/kinetics-dataset/k400/val/-3GJ6WdOrOw_000044_000054.mp4,40
/userhome/Datasets/kinetics-dataset/k400/val/-3L9Zso_oHg_000001_000011.mp4,113
/userhome/Datasets/kinetics-dataset/k400/val/-3LxDH4ZusU_000140_000150.mp4,33
/userhome/Datasets/kinetics-dataset/k400/val/-3Pcrzag4_8_000014_000024.mp4,377
/userhome/Datasets/kinetics-dataset/k400/val/-3SGtk0coQg_001052_001062.mp4,271
/userhome/Datasets/kinetics-dataset/k400/val/-3ZP0DrCnOQ_000136_000146.mp4,24
/userhome/Datasets/kinetics-dataset/k400/val/-3cPJnxtl7U_000095_000105.mp4,128
/userhome/Datasets/kinetics-dataset/k400/val/-3cl74lG6T4_000000_000010.mp4,125
/userhome/Datasets/kinetics-dataset/k400/val/-3dlwCvBgTI_000155_000165.mp4,221
/userhome/Datasets/kinetics-dataset/k400/val/-3lxPMlK8ag_000033_000043.mp4,170
/userhome/Datasets/kinetics-dataset/k400/val/-3nc7ljnlFQ_000001_000011.mp4,26
/userhome/Datasets/kinetics-dataset/k400/val/-3oo45vpQV4_000291_000301.mp4,396
/userhome/Datasets/kinetics-dataset/k400/val/-3otOHOo7kY_000146_000156.mp4,29
/userhome/Datasets/kinetics-dataset/k400/val/-3pjDfx73Aw_000109_000119.mp4,260
/userhome/Datasets/kinetics-dataset/k400/val/-3q1QUUKZ0c_000038_000048.mp4,72
/userhome/Datasets/kinetics-dataset/k400/val/-3uOmg8TxNI_000014_000024.mp4,381
/userhome/Datasets/kinetics-dataset/k400/val/-3xkPTxA7oc_000021_000031.mp4,367
/userhome/Datasets/kinetics-dataset/k400/val/-3zcsBnDVzU_000053_000063.mp4,145
/userhome/Datasets/kinetics-dataset/k400/val/-41x69LV3D4_000075_000085.mp4,158
/userhome/Datasets/kinetics-dataset/k400/val/-43p5IQaY18_000383_000393.mp4,14
/userhome/Datasets/kinetics-dataset/k400/val/-46DNkpyApI_000045_000055.mp4,261
/userhome/Datasets/kinetics-dataset/k400/val/-48AuLUK1Is_000019_000029.mp4,385
/userhome/Datasets/kinetics-dataset/k400/val/-49tMSUTnZg_000016_000026.mp4,227
/userhome/Datasets/kinetics-dataset/k400/val/-4JdZpx3zNk_000268_000278.mp4,108
/userhome/Datasets/kinetics-dataset/k400/val/-4Q0ouLt0GA_000052_000062.mp4,250
/userhome/Datasets/kinetics-dataset/k400/val/-4_Q07zuk0w_000003_000013.mp4,325
/userhome/Datasets/kinetics-dataset/k400/val/-4aFe_kvUaI_000202_000212.mp4,173
/userhome/Datasets/kinetics-dataset/k400/val/-4c_tY98bNg_000053_000063.mp4,241
/userhome/Datasets/kinetics-dataset/k400/val/-4cgAtLBvTc_000003_000013.mp4,321
/userhome/Datasets/kinetics-dataset/k400/val/-4dAJgJgxdE_000015_000025.mp4,167
/userhome/Datasets/kinetics-dataset/k400/val/-4gdLcqRlSg_000255_000265.mp4,97
/userhome/Datasets/kinetics-dataset/k400/val/-4hx9N2OhZo_000029_000039.mp4,6
/userhome/Datasets/kinetics-dataset/k400/val/-4jhRyZILBc_000003_000013.mp4,269
/userhome/Datasets/kinetics-dataset/k400/val/-4jo2KgKd5U_000023_000033.mp4,206
/userhome/Datasets/kinetics-dataset/k400/val/-4m_QzxDvxc_000068_000078.mp4,29
/userhome/Datasets/kinetics-dataset/k400/val/-4rT1yt_Vsk_000166_000176.mp4,97
/userhome/Datasets/kinetics-dataset/k400/val/-4szNHl4P0c_000012_000022.mp4,203
/userhome/Datasets/kinetics-dataset/k400/val/-5-dvLrzE78_000027_000037.mp4,167
/userhome/Datasets/kinetics-dataset/k400/val/-50rKj9WZgA_000028_000038.mp4,351
/userhome/Datasets/kinetics-dataset/k400/val/-514AQUrSow_000058_000068.mp4,11
/userhome/Datasets/kinetics-dataset/k400/val/-51he86iZCY_000916_000926.mp4,260
/userhome/Datasets/kinetics-dataset/k400/val/-53DvfE42gE_001767_001777.mp4,95
/userhome/Datasets/kinetics-dataset/k400/val/-54Ntbjeiis_000104_000114.mp4,35
/userhome/Datasets/kinetics-dataset/k400/val/-54UGh2sZZk_000035_000045.mp4,103
/userhome/Datasets/kinetics-dataset/k400/val/-5DLQG80yh4_000232_000242.mp4,195
/userhome/Datasets/kinetics-dataset/k400/val/-5EKnCsR9A8_000144_000154.mp4,285
/userhome/Datasets/kinetics-dataset/k400/val/-5EkeE4syvA_000006_000016.mp4,103
/userhome/Datasets/kinetics-dataset/k400/val/-5EyYMSM5eo_000378_000388.mp4,264
/userhome/Datasets/kinetics-dataset/k400/val/-5FU8vEKtyE_000009_000019.mp4,377
/userhome/Datasets/kinetics-dataset/k400/val/-5HXuZ5ryYo_000224_000234.mp4,373
/userhome/Datasets/kinetics-dataset/k400/val/-5I-VI9TP5k_000181_000191.mp4,63
/userhome/Datasets/kinetics-dataset/k400/val/-5JKWL9AKOY_000004_000014.mp4,269
/userhome/Datasets/kinetics-dataset/k400/val/-5LEMasZdOc_000015_000025.mp4,90
/userhome/Datasets/kinetics-dataset/k400/val/-5M3vGKRUWQ_000054_000064.mp4,83
/userhome/Datasets/kinetics-dataset/k400/val/-5NObVvJedg_000001_000011.mp4,82
/userhome/Datasets/kinetics-dataset/k400/val/-5RvkhL92b4_000123_000133.mp4,285
/userhome/Datasets/kinetics-dataset/k400/val/-5_5NtrU9zI_000004_000014.mp4,206
/userhome/Datasets/kinetics-dataset/k400/val/-5bYhwoDTTY_000173_000183.mp4,223
/userhome/Datasets/kinetics-dataset/k400/val/-5dP_9DhRko_000006_000016.mp4,170
/userhome/Datasets/kinetics-dataset/k400/val/-5fnpyU2iE0_000113_000123.mp4,334
/userhome/Datasets/kinetics-dataset/k400/val/-5fqwdtpSOY_000013_000023.mp4,268
/userhome/Datasets/kinetics-dataset/k400/val/-5jFf2thMKg_000027_000037.mp4,107
/userhome/Datasets/kinetics-dataset/k400/val/-5klnjYyA6o_000002_000012.mp4,152
/userhome/Datasets/kinetics-dataset/k400/val/-5o48YgRlkQ_000675_000685.mp4,294
/userhome/Datasets/kinetics-dataset/k400/val/-5vr1M9jygc_000100_000110.mp4,278
/userhome/Datasets/kinetics-dataset/k400/val/-5wLopwbGX0_000070_000080.mp4,132
/userhome/Datasets/kinetics-dataset/k400/val/-5ynhLqyws4_000213_000223.mp4,57
/userhome/Datasets/kinetics-dataset/k400/val/-5yyKPocddE_000004_000014.mp4,341
/userhome/Datasets/kinetics-dataset/k400/val/-65aI53dvdE_000022_000032.mp4,128
/userhome/Datasets/kinetics-dataset/k400/val/-66lIjamXMA_000034_000044.mp4,384
/userhome/Datasets/kinetics-dataset/k400/val/-6BGjxMc1BU_000016_000026.mp4,191
/userhome/Datasets/kinetics-dataset/k400/val/-6CM7VV8-_w_000262_000272.mp4,45
/userhome/Datasets/kinetics-dataset/k400/val/-6FiS3sFBSk_000088_000098.mp4,171
/userhome/Datasets/kinetics-dataset/k400/val/-6HHK4EV5yU_000035_000045.mp4,78
/userhome/Datasets/kinetics-dataset/k400/val/-6I88CkC6iI_000047_000057.mp4,96
/userhome/Datasets/kinetics-dataset/k400/val/-6JUsK8Xc1M_000004_000014.mp4,119
/userhome/Datasets/kinetics-dataset/k400/val/-6KNHzXeYKo_000173_000183.mp4,207
/userhome/Datasets/kinetics-dataset/k400/val/-6KfcOhyCtI_000042_000052.mp4,353
/userhome/Datasets/kinetics-dataset/k400/val/-6UpPdfVoyg_000047_000057.mp4,337
/userhome/Datasets/kinetics-dataset/k400/val/-6WPrWe4IHg_000024_000034.mp4,101
/userhome/Datasets/kinetics-dataset/k400/val/-6Z_79jzvLo_000033_000043.mp4,266
/userhome/Datasets/kinetics-dataset/k400/val/-6c-sV_gmq0_000072_000082.mp4,133
/userhome/Datasets/kinetics-dataset/k400/val/-6dvnbAds1Y_000020_000030.mp4,318
/userhome/Datasets/kinetics-dataset/k400/val/-6hsbWBHZrE_000013_000023.mp4,87
/userhome/Datasets/kinetics-dataset/k400/val/-6k2ntyDP-c_000047_000057.mp4,49
/userhome/Datasets/kinetics-dataset/k400/val/-6wNVod8iag_000377_000387.mp4,241
/userhome/Datasets/kinetics-dataset/k400/val/-6yaNVdS-2E_000000_000010.mp4,302
/userhome/Datasets/kinetics-dataset/k400/val/-6ykAmBXIr0_000013_000023.mp4,207
/userhome/Datasets/kinetics-dataset/k400/val/-73Kg-MKmwE_000010_000020.mp4,79
/userhome/Datasets/kinetics-dataset/k400/val/-7784_WqE1E_000016_000026.mp4,112
/userhome/Datasets/kinetics-dataset/k400/val/-78_S6w2N80_000003_000013.mp4,366
/userhome/Datasets/kinetics-dataset/k400/val/-7Cd7uCCE3g_000000_000010.mp4,360
/userhome/Datasets/kinetics-dataset/k400/val/-7E9WiX7QfA_000053_000063.mp4,108
/userhome/Datasets/kinetics-dataset/k400/val/-7M8Y3H6yoo_000136_000146.mp4,398
/userhome/Datasets/kinetics-dataset/k400/val/-7arnYZJjKE_000104_000114.mp4,245
/userhome/Datasets/kinetics-dataset/k400/val/-7axUnKiycE_000023_000033.mp4,341
/userhome/Datasets/kinetics-dataset/k400/val/-7iqslDS5vo_000163_000173.mp4,388
/userhome/Datasets/kinetics-dataset/k400/val/-7mJ12n-xyM_000126_000136.mp4,335
/userhome/Datasets/kinetics-dataset/k400/val/-7oDolWb3FI_000049_000059.mp4,40
/userhome/Datasets/kinetics-dataset/k400/val/-7tDxxH2g6I_000016_000026.mp4,18
/userhome/Datasets/kinetics-dataset/k400/val/-85kDMryJ9M_000577_000587.mp4,390
/userhome/Datasets/kinetics-dataset/k400/val/-89t2FKhgJk_000003_000013.mp4,357
/userhome/Datasets/kinetics-dataset/k400/val/-8F5ATqM1vw_000069_000079.mp4,256
/userhome/Datasets/kinetics-dataset/k400/val/-8IjJv90K-M_000032_000042.mp4,28
/userhome/Datasets/kinetics-dataset/k400/val/-8JbMlvZOxs_000030_000040.mp4,60
/userhome/Datasets/kinetics-dataset/k400/val/-8PnKOdaKN8_000029_000039.mp4,307
/userhome/Datasets/kinetics-dataset/k400/val/-8h42AaoMnc_000020_000030.mp4,387
/userhome/Datasets/kinetics-dataset/k400/val/-8jPV06bmhA_000046_000056.mp4,46
/userhome/Datasets/kinetics-dataset/k400/val/-8tBkfBtit8_000046_000056.mp4,279
/userhome/Datasets/kinetics-dataset/k400/val/-8wsYw78yTc_000007_000017.mp4,338
/userhome/Datasets/kinetics-dataset/k400/val/-8xkFjix8cc_000130_000140.mp4,365
/userhome/Datasets/kinetics-dataset/k400/val/-94nreFhQRg_000020_000030.mp4,276
/userhome/Datasets/kinetics-dataset/k400/val/-94oNUNdpQs_000012_000022.mp4,328
/userhome/Datasets/kinetics-dataset/k400/val/-9BGMU4WYMg_000218_000228.mp4,145
/userhome/Datasets/kinetics-dataset/k400/val/-9ILBd-ArtM_000000_000010.mp4,156
/userhome/Datasets/kinetics-dataset/k400/val/-9NYViQRQaI_000055_000065.mp4,89
/userhome/Datasets/kinetics-dataset/k400/val/-9Rcf4Fzed8_000002_000012.mp4,272
/userhome/Datasets/kinetics-dataset/k400/val/-9V1qe3Lk2M_000001_000011.mp4,120
/userhome/Datasets/kinetics-dataset/k400/val/-9ad9yaPkKY_000008_000018.mp4,104
/userhome/Datasets/kinetics-dataset/k400/val/-9bRguDPMXI_000072_000082.mp4,336
/userhome/Datasets/kinetics-dataset/k400/val/-9gU1fIB6TM_000023_000033.mp4,236
/userhome/Datasets/kinetics-dataset/k400/val/-9i4bm2OiZ4_000010_000020.mp4,201
/userhome/Datasets/kinetics-dataset/k400/val/-9oeVZ1AF8s_000001_000011.mp4,218
/userhome/Datasets/kinetics-dataset/k400/val/-9ukDeJE1C0_000692_000702.mp4,195
/userhome/Datasets/kinetics-dataset/k400/val/-A28Ss9rock_000002_000012.mp4,198
/userhome/Datasets/kinetics-dataset/k400/val/-A7PrCTRvOY_000263_000273.mp4,101
/userhome/Datasets/kinetics-dataset/k400/val/-ABVyFqo4rc_000000_000010.mp4,119
/userhome/Datasets/kinetics-dataset/k400/val/-AEUGxV9mpg_000033_000043.mp4,116
/userhome/Datasets/kinetics-dataset/k400/val/-AMpy1HyBfk_000261_000271.mp4,109
/userhome/Datasets/kinetics-dataset/k400/val/-AZ9WaV2Ozk_000060_000070.mp4,236
/userhome/Datasets/kinetics-dataset/k400/val/-AgJx-0yaFQ_000008_000018.mp4,89
/userhome/Datasets/kinetics-dataset/k400/val/-AhebSCahUM_000462_000472.mp4,112
/userhome/Datasets/kinetics-dataset/k400/val/-AiRXJWGXZQ_000055_000065.mp4,224
/userhome/Datasets/kinetics-dataset/k400/val/-ApPJCMjZVg_000114_000124.mp4,273
/userhome/Datasets/kinetics-dataset/k400/val/-Aw1GOyNtlI_000013_000023.mp4,212
/userhome/Datasets/kinetics-dataset/k400/val/-B-GH43bTjk_000000_000010.mp4,396
/userhome/Datasets/kinetics-dataset/k400/val/-B2oGkg1qSI_000012_000022.mp4,260
/userhome/Datasets/kinetics-dataset/k400/val/-BABPsEWA54_000037_000047.mp4,131
/userhome/Datasets/kinetics-dataset/k400/val/-BGRUc4x8qo_000002_000012.mp4,168
/userhome/Datasets/kinetics-dataset/k400/val/-BGvHxisFII_000003_000013.mp4,190
/userhome/Datasets/kinetics-dataset/k400/val/-BL2GD3GBfE_000592_000602.mp4,382
/userhome/Datasets/kinetics-dataset/k400/val/-BaXTkiViAE_000303_000313.mp4,395
/userhome/Datasets/kinetics-dataset/k400/val/-BtzVCzSnLk_000073_000083.mp4,248
/userhome/Datasets/kinetics-dataset/k400/val/-Bu-6oESyxQ_000012_000022.mp4,25
/userhome/Datasets/kinetics-dataset/k400/val/-BuJ437TuOQ_001497_001507.mp4,359
/userhome/Datasets/kinetics-dataset/k400/val/-BzpQMUsy0Y_000004_000014.mp4,152
/userhome/Datasets/kinetics-dataset/k400/val/-C38_1dMytQ_000027_000037.mp4,367
/userhome/Datasets/kinetics-dataset/k400/val/-C6BDDvJO4A_000045_000055.mp4,8
/userhome/Datasets/kinetics-dataset/k400/val/-C9Tbfz0LRw_000158_000168.mp4,275
/userhome/Datasets/kinetics-dataset/k400/val/-C9gnkkNI6Y_000085_000095.mp4,190
/userhome/Datasets/kinetics-dataset/k400/val/-CHTxmgMUes_000010_000020.mp4,112
/userhome/Datasets/kinetics-dataset/k400/val/-CQPR7e8xKE_000000_000010.mp4,264
/userhome/Datasets/kinetics-dataset/k400/val/-CYI2yJHIj4_000150_000160.mp4,184
/userhome/Datasets/kinetics-dataset/k400/val/-C_s9oUnFek_000003_000013.mp4,48
/userhome/Datasets/kinetics-dataset/k400/val/-CaRbdIFhjI_000148_000158.mp4,108
/userhome/Datasets/kinetics-dataset/k400/val/-Cf0liD1olk_000082_000092.mp4,216
/userhome/Datasets/kinetics-dataset/k400/val/-Cfmw6L4cI0_000001_000011.mp4,112
/userhome/Datasets/kinetics-dataset/k400/val/-CiPki3XuVI_000002_000012.mp4,147
/userhome/Datasets/kinetics-dataset/k400/val/-CqL15NAiyo_000021_000031.mp4,79
/userhome/Datasets/kinetics-dataset/k400/val/-D6-UmndVJk_000001_000011.mp4,200
/userhome/Datasets/kinetics-dataset/k400/val/-D6dlwKg2Xs_000011_000021.mp4,281
/userhome/Datasets/kinetics-dataset/k400/val/-DTRPyv-DVI_000000_000010.mp4,392
/userhome/Datasets/kinetics-dataset/k400/val/-DavtY9xgnc_000545_000555.mp4,36
/userhome/Datasets/kinetics-dataset/k400/val/-DgC31LRuXs_000006_000016.mp4,167
/userhome/Datasets/kinetics-dataset/k400/val/-DhAghDNh60_000084_000094.mp4,135
/userhome/Datasets/kinetics-dataset/k400/val/-DskcreVRcY_000026_000036.mp4,45
/userhome/Datasets/kinetics-dataset/k400/val/-DtqvvSHdk4_000076_000086.mp4,104
/userhome/Datasets/kinetics-dataset/k400/val/-ELsDPpCYkA_000002_000012.mp4,68
/userhome/Datasets/kinetics-dataset/k400/val/-Em6U3teolI_000005_000015.mp4,307
/userhome/Datasets/kinetics-dataset/k400/val/-EmJ2fqvcsU_000144_000154.mp4,285
/userhome/Datasets/kinetics-dataset/k400/val/-EmZO5rG4rY_000022_000032.mp4,112
/userhome/Datasets/kinetics-dataset/k400/val/-ErtRXry_Ns_000179_000189.mp4,352
/userhome/Datasets/kinetics-dataset/k400/val/-EzA9QiSeQI_000013_000023.mp4,358
/userhome/Datasets/kinetics-dataset/k400/val/-F-aEPmjERo_000043_000053.mp4,198
/userhome/Datasets/kinetics-dataset/k400/val/-F4jKfyxGQ4_000108_000118.mp4,353
/userhome/Datasets/kinetics-dataset/k400/val/-FOfyuyabWQ_000016_000026.mp4,65
/userhome/Datasets/kinetics-dataset/k400/val/-FPZjV_G6LU_000033_000043.mp4,47
/userhome/Datasets/kinetics-dataset/k400/val/-FSQTAHxmpg_000000_000010.mp4,76
/userhome/Datasets/kinetics-dataset/k400/val/-FWfQhqFoYc_000061_000071.mp4,158
/userhome/Datasets/kinetics-dataset/k400/val/-FbSzomWtWw_000014_000024.mp4,109
/userhome/Datasets/kinetics-dataset/k400/val/-FbUbIaCXtk_000022_000032.mp4,206
/userhome/Datasets/kinetics-dataset/k400/val/-FsB_A4A1Ks_000015_000025.mp4,300
/userhome/Datasets/kinetics-dataset/k400/val/-GQLJ_dIk1Q_000131_000141.mp4,339
